country_id	country_name	country_name_url_encoded	city_id	city_name	city_name_url_encoded	city_url_full	city_url	country_url_full	country_url	city_name_to_lower	country_name_to_lower	country_code	name	asciiname	admin1_code	admin2_code	population	lat	lng
5	Algeria	Algeria	70	Tizi-ouzou	Tizi-ouzou	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Algeria&city=Tizi-ouzou	city_result.jsp?country=Algeria&city=Tizi-ouzou	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Algeria	country_result.jsp?country=Algeria	tizi-ouzou	algeria	DZ	NA	NA	NA	NA	NA	NA	NA
5	Algeria	Algeria	71	Tlemcen	Tlemcen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Algeria&city=Tlemcen	city_result.jsp?country=Algeria&city=Tlemcen	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Algeria	country_result.jsp?country=Algeria	tlemcen	algeria	DZ	Tlemcen	Tlemcen	15		132341	34.87833	-1.315
5	Algeria	Algeria	72	Warqla	Warqla	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Algeria&city=Warqla	city_result.jsp?country=Algeria&city=Warqla	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Algeria	country_result.jsp?country=Algeria	warqla	algeria	DZ	NA	NA	NA	NA	NA	NA	NA
6	American Samoa	American%20Samoa	73	Pago Pago	Pago%20Pago	https://www.numbeo.com/cost-of-living/city_result.jsp?country=American%20Samoa&city=Pago%20Pago	city_result.jsp?country=American%20Samoa&city=Pago%20Pago	https://www.numbeo.com/cost-of-living/country_result.jsp?country=American%20Samoa	country_result.jsp?country=American%20Samoa	pago pago	american samoa	AS	Pago Pago	Pago Pago	010		11500	-14.27806	-170.7025
7	Andorra	Andorra	74	Andorra la Vella	Andorra%20la%20Vella	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Andorra&city=Andorra%20la%20Vella	city_result.jsp?country=Andorra&city=Andorra%20la%20Vella	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Andorra	country_result.jsp?country=Andorra	andorra la vella	andorra	AD	Andorra la Vella	Andorra la Vella	07		20430	42.50779	1.52109
7	Andorra	Andorra	75	Canillo	Canillo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Andorra&city=Canillo	city_result.jsp?country=Andorra&city=Canillo	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Andorra	country_result.jsp?country=Andorra	canillo	andorra	AD	Canillo	Canillo	02		3292	42.5676	1.59756
7	Andorra	Andorra	76	La Massana	La%20Massana	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Andorra&city=La%20Massana	city_result.jsp?country=Andorra&city=La%20Massana	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Andorra	country_result.jsp?country=Andorra	la massana	andorra	AD	la Massana	la Massana	04		7211	42.54499	1.51483
7	Andorra	Andorra	77	Les Escaldes	Les%20Escaldes	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Andorra&city=Les%20Escaldes	city_result.jsp?country=Andorra&city=Les%20Escaldes	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Andorra	country_result.jsp?country=Andorra	les escaldes	andorra	AD	les Escaldes	les Escaldes	08		15853	42.50729	1.53414
8	Angola	Angola	78	Benguela	Benguela	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Angola&city=Benguela	city_result.jsp?country=Angola&city=Benguela	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Angola	country_result.jsp?country=Angola	benguela	angola	AO	Benguela	Benguela	01		151226	-12.57626	13.40547
8	Angola	Angola	79	Cabinda	Cabinda	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Angola&city=Cabinda	city_result.jsp?country=Angola&city=Cabinda	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Angola	country_result.jsp?country=Angola	cabinda	angola	AO	Cabinda	Cabinda	03		66020	-5.55	12.2
8	Angola	Angola	80	Caconda	Caconda	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Angola&city=Caconda	city_result.jsp?country=Angola&city=Caconda	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Angola	country_result.jsp?country=Angola	caconda	angola	AO	Caconda	Caconda	09		10549	-13.73333	15.06667
8	Angola	Angola	81	Caluquembe	Caluquembe	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Angola&city=Caluquembe	city_result.jsp?country=Angola&city=Caluquembe	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Angola	country_result.jsp?country=Angola	caluquembe	angola	AO	NA	NA	NA	NA	NA	NA	NA
8	Angola	Angola	82	Luanda	Luanda	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Angola&city=Luanda	city_result.jsp?country=Angola&city=Luanda	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Angola	country_result.jsp?country=Angola	luanda	angola	AO	Luanda	Luanda	20		2776168	-8.83682	13.23432
8	Angola	Angola	83	N'dalatando	N%27dalatando	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Angola&city=N%27dalatando	city_result.jsp?country=Angola&city=N%27dalatando	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Angola	country_result.jsp?country=Angola	n'dalatando	angola	AO	N’dalatando	N'dalatando	05		383100	-9.29782	14.91162
9	Anguilla	Anguilla	84	The Valley	The%20Valley	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Anguilla&city=The%20Valley	city_result.jsp?country=Anguilla&city=The%20Valley	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Anguilla	country_result.jsp?country=Anguilla	the valley	anguilla	AI	The Valley	The Valley	11205396		2035	18.21704	-63.05783
10	Antigua And Barbuda	Antigua%20And%20Barbuda	85	All Saints	All%20Saints	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Antigua%20And%20Barbuda&city=All%20Saints	city_result.jsp?country=Antigua%20And%20Barbuda&city=All%20Saints	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Antigua%20And%20Barbuda	country_result.jsp?country=Antigua%20And%20Barbuda	all saints	antigua and barbuda	AG	All Saints	All Saints	07		2526	17.06671	-61.79303
10	Antigua And Barbuda	Antigua%20And%20Barbuda	86	Bolands	Bolands	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Antigua%20And%20Barbuda&city=Bolands	city_result.jsp?country=Antigua%20And%20Barbuda&city=Bolands	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Antigua%20And%20Barbuda	country_result.jsp?country=Antigua%20And%20Barbuda	bolands	antigua and barbuda	AG	Bolands	Bolands	05		1657	17.06565	-61.87466
10	Antigua And Barbuda	Antigua%20And%20Barbuda	87	Jennings	Jennings	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Antigua%20And%20Barbuda&city=Jennings	city_result.jsp?country=Antigua%20And%20Barbuda&city=Jennings	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Antigua%20And%20Barbuda	country_result.jsp?country=Antigua%20And%20Barbuda	jennings	antigua and barbuda	AG	NA	NA	NA	NA	NA	NA	NA
10	Antigua And Barbuda	Antigua%20And%20Barbuda	88	Jolly Harbour	Jolly%20Harbour	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Antigua%20And%20Barbuda&city=Jolly%20Harbour	city_result.jsp?country=Antigua%20And%20Barbuda&city=Jolly%20Harbour	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Antigua%20And%20Barbuda	country_result.jsp?country=Antigua%20And%20Barbuda	jolly harbour	antigua and barbuda	AG	NA	NA	NA	NA	NA	NA	NA
10	Antigua And Barbuda	Antigua%20And%20Barbuda	89	Old Road	Old%20Road	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Antigua%20And%20Barbuda&city=Old%20Road	city_result.jsp?country=Antigua%20And%20Barbuda&city=Old%20Road	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Antigua%20And%20Barbuda	country_result.jsp?country=Antigua%20And%20Barbuda	old road	antigua and barbuda	AG	NA	NA	NA	NA	NA	NA	NA
10	Antigua And Barbuda	Antigua%20And%20Barbuda	90	Saint John's	Saint%20John%27s	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Antigua%20And%20Barbuda&city=Saint%20John%27s	city_result.jsp?country=Antigua%20And%20Barbuda&city=Saint%20John%27s	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Antigua%20And%20Barbuda	country_result.jsp?country=Antigua%20And%20Barbuda	saint john's	antigua and barbuda	AG	Saint John’s	Saint John's	04		24226	17.12096	-61.84329
10	Antigua And Barbuda	Antigua%20And%20Barbuda	91	St. John's	St.%20John%27s	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Antigua%20And%20Barbuda&city=St.%20John%27s	city_result.jsp?country=Antigua%20And%20Barbuda&city=St.%20John%27s	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Antigua%20And%20Barbuda	country_result.jsp?country=Antigua%20And%20Barbuda	st. john's	antigua and barbuda	AG	NA	NA	NA	NA	NA	NA	NA
11	Argentina	Argentina	92	Avellaneda	Avellaneda	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Avellaneda	city_result.jsp?country=Argentina&city=Avellaneda	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	avellaneda	argentina	AR	Avellaneda	Avellaneda	21	82049	23077	-29.11761	-59.65834
11	Argentina	Argentina	93	Bahia Blanca	Bahia%20Blanca	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Bahia%20Blanca	city_result.jsp?country=Argentina&city=Bahia%20Blanca	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	bahia blanca	argentina	AR	Bahía Blanca	Bahia Blanca	01	06056	276546	-38.71959	-62.27243
11	Argentina	Argentina	94	Bariloche	Bariloche	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Bariloche	city_result.jsp?country=Argentina&city=Bariloche	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	bariloche	argentina	AR	NA	NA	NA	NA	NA	NA	NA
11	Argentina	Argentina	95	Buenos Aires	Buenos%20Aires	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Buenos%20Aires	city_result.jsp?country=Argentina&city=Buenos%20Aires	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	buenos aires	argentina	AR	Buenos Aires	Buenos Aires	07		13076300	-34.61315	-58.37723
11	Argentina	Argentina	96	Catamarca	Catamarca	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Catamarca	city_result.jsp?country=Argentina&city=Catamarca	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	catamarca	argentina	AR	NA	NA	NA	NA	NA	NA	NA
11	Argentina	Argentina	97	Comodoro Rivadavia	Comodoro%20Rivadavia	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Comodoro%20Rivadavia	city_result.jsp?country=Argentina&city=Comodoro%20Rivadavia	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	comodoro rivadavia	argentina	AR	Comodoro Rivadavia	Comodoro Rivadavia	04	26021	140850	-45.86413	-67.49656
11	Argentina	Argentina	98	Concordia	Concordia	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Concordia	city_result.jsp?country=Argentina&city=Concordia	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	concordia	argentina	AR	Concordia	Concordia	08	30015	145210	-31.39296	-58.02089
11	Argentina	Argentina	99	Cordoba	Cordoba	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Cordoba	city_result.jsp?country=Argentina&city=Cordoba	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	cordoba	argentina	AR	Córdoba	Cordoba	05	14014	1428214	-31.4135	-64.18105
11	Argentina	Argentina	100	Formosa	Formosa	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Formosa	city_result.jsp?country=Argentina&city=Formosa	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	formosa	argentina	AR	Formosa	Formosa	09	34014	221383	-26.18489	-58.17313
11	Argentina	Argentina	101	La Plata	La%20Plata	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=La%20Plata	city_result.jsp?country=Argentina&city=La%20Plata	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	la plata	argentina	AR	La Plata	La Plata	01	06441	694167	-34.92145	-57.95453
11	Argentina	Argentina	102	La Rioja	La%20Rioja	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=La%20Rioja	city_result.jsp?country=Argentina&city=La%20Rioja	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	la rioja	argentina	AR	La Rioja	La Rioja	12	46014	162620	-29.41105	-66.85067
11	Argentina	Argentina	103	Lanus	Lanus	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Lanus	city_result.jsp?country=Argentina&city=Lanus	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	lanus	argentina	AR	Lanús	Lanus	01	06434	0	-34.70252	-58.3955
11	Argentina	Argentina	104	Lomas de Zamora	Lomas%20de%20Zamora	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Lomas%20de%20Zamora	city_result.jsp?country=Argentina&city=Lomas%20de%20Zamora	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	lomas de zamora	argentina	AR	Lomas de Zamora	Lomas de Zamora	01	06490	0	-34.76088	-58.40632
11	Argentina	Argentina	105	Mar del Plata	Mar%20del%20Plata	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Mar%20del%20Plata	city_result.jsp?country=Argentina&city=Mar%20del%20Plata	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	mar del plata	argentina	AR	Mar del Plata	Mar del Plata	01	06357	553935	-38.00042	-57.5562
11	Argentina	Argentina	106	Mendoza	Mendoza	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Mendoza	city_result.jsp?country=Argentina&city=Mendoza	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	mendoza	argentina	AR	Mendoza	Mendoza	13	50028	876884	-32.89084	-68.82717
11	Argentina	Argentina	107	MorÄ‚Å‚n	Mor%C3%B3n	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Mor%C3%B3n	city_result.jsp?country=Argentina&city=Mor%C3%B3n	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	morä‚å‚n	argentina	AR	NA	NA	NA	NA	NA	NA	NA
11	Argentina	Argentina	108	Necochea	Necochea	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Necochea	city_result.jsp?country=Argentina&city=Necochea	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	necochea	argentina	AR	Necochea	Necochea	01	06581	80478	-38.5545	-58.73961
11	Argentina	Argentina	109	Neuquen	Neuquen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Neuquen	city_result.jsp?country=Argentina&city=Neuquen	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	neuquen	argentina	AR	Neuquén	Neuquen	15	58035	242092	-38.95161	-68.0591
11	Argentina	Argentina	110	Parana	Parana	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Parana	city_result.jsp?country=Argentina&city=Parana	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	parana	argentina	AR	Paraná	Parana	08	30084	262295	-31.73271	-60.52897
11	Argentina	Argentina	111	Posadas	Posadas	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Posadas	city_result.jsp?country=Argentina&city=Posadas	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	posadas	argentina	AR	Posadas	Posadas	14	54028	323739	-27.36708	-55.89608
11	Argentina	Argentina	112	Quilmes	Quilmes	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Quilmes	city_result.jsp?country=Argentina&city=Quilmes	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	quilmes	argentina	AR	Quilmes	Quilmes	01	06658	230000	-34.72904	-58.26374
11	Argentina	Argentina	113	Resistencia	Resistencia	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Resistencia	city_result.jsp?country=Argentina&city=Resistencia	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	resistencia	argentina	AR	Resistencia	Resistencia	03	22140	387158	-27.46056	-58.98389
11	Argentina	Argentina	114	Rosario	Rosario	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Rosario	city_result.jsp?country=Argentina&city=Rosario	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	rosario	argentina	AR	Rosario	Rosario	21	82084	1173533	-32.94682	-60.63932
11	Argentina	Argentina	115	Salta	Salta	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Salta	city_result.jsp?country=Argentina&city=Salta	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	salta	argentina	AR	Salta	Salta	17	66028	512686	-24.7859	-65.41166
11	Argentina	Argentina	116	San Isidro	San%20Isidro	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=San%20Isidro	city_result.jsp?country=Argentina&city=San%20Isidro	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	san isidro	argentina	AR	San Isidro	San Isidro	01	06756	45190	-34.4721	-58.52708
11	Argentina	Argentina	117	San Juan	San%20Juan	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=San%20Juan	city_result.jsp?country=Argentina&city=San%20Juan	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	san juan	argentina	AR	San Juan	San Juan	18	70028	447048	-31.5375	-68.53639
11	Argentina	Argentina	118	San Luis	San%20Luis	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=San%20Luis	city_result.jsp?country=Argentina&city=San%20Luis	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	san luis	argentina	AR	San Luis	San Luis	19	74056	183982	-33.29501	-66.33563
11	Argentina	Argentina	119	San Martin de los Andes	San%20Martin%20de%20los%20Andes	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=San%20Martin%20de%20los%20Andes	city_result.jsp?country=Argentina&city=San%20Martin%20de%20los%20Andes	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	san martin de los andes	argentina	AR	San Martín de los Andes	San Martin de los Andes	15	58056	23519	-40.15789	-71.35337
11	Argentina	Argentina	120	San Miguel de Tucuman	San%20Miguel%20de%20Tucuman	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=San%20Miguel%20de%20Tucuman	city_result.jsp?country=Argentina&city=San%20Miguel%20de%20Tucuman	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	san miguel de tucuman	argentina	AR	San Miguel de Tucumán	San Miguel de Tucuman	24	90084	781023	-26.82414	-65.2226
11	Argentina	Argentina	121	San Rafael	San%20Rafael	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=San%20Rafael	city_result.jsp?country=Argentina&city=San%20Rafael	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	san rafael	argentina	AR	San Rafael	San Rafael	13	50105	109163	-34.61772	-68.33007
11	Argentina	Argentina	122	San Salvador de Jujuy	San%20Salvador%20de%20Jujuy	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=San%20Salvador%20de%20Jujuy	city_result.jsp?country=Argentina&city=San%20Salvador%20de%20Jujuy	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	san salvador de jujuy	argentina	AR	San Salvador de Jujuy	San Salvador de Jujuy	10	38021	305891	-24.19457	-65.29712
11	Argentina	Argentina	123	Santa Fe	Santa%20Fe	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Santa%20Fe	city_result.jsp?country=Argentina&city=Santa%20Fe	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	santa fe	argentina	AR	Santa Fe	Santa Fe	21	82063	489505	-31.64881	-60.70868
11	Argentina	Argentina	124	Santa Rosa	Santa%20Rosa	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Santa%20Rosa	city_result.jsp?country=Argentina&city=Santa%20Rosa	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	santa rosa	argentina	AR	Santa Rosa	Santa Rosa	11	42021	111424	-36.61667	-64.28333
11	Argentina	Argentina	125	Santiago del Estero	Santiago%20del%20Estero	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Argentina&city=Santiago%20del%20Estero	city_result.jsp?country=Argentina&city=Santiago%20del%20Estero	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Argentina	country_result.jsp?country=Argentina	santiago del estero	argentina	AR	Santiago del Estero	Santiago del Estero	22	86049	354692	-27.79511	-64.26149
